origin,destination,SO_time,UE_time,diff,flow,SO_routes_num,SO_routes_time,SO_routes_flow
2,29,9.531313755795985,9.530175167439467,-0.0011385883565182553,194.1,2,"[9.530000000000003, 9.700000000000001]","[192.6, 1.5]"
2,32,11.530574132492115,11.530279705573083,-0.0002944269190319204,95.1,2,"[11.520000000000001, 11.600000000000001]","[82.53, 12.569999999999993]"
2,35,15.792391143911441,15.800104551045514,0.00771340713407298,81.3,2,"[15.770000000000001, 15.800000000000002]","[20.62, 60.67999999999999]"
2,37,22.26035714285714,22.270520408163268,0.010163265306129432,19.6,2,"[22.259999999999998, 22.28]","[19.25, 0.34999999999999964]"
2,38,16.834588975434393,16.854286399041346,0.019697423606952924,166.9,3,"[16.800000000000004, 16.810000000000002, 16.85]","[0.17, 64.09, 102.64]"
3,10,16.483133012820517,16.4900608974359,0.006927884615382851,62.4,2,"[16.480000000000004, 16.490000000000002]","[42.85, 19.549999999999997]"
3,28,10.293098914354644,10.30004583835947,0.006946924004825661,82.9,2,"[10.290000000000001, 10.3]","[57.21, 25.69]"
3,29,13.333091240875916,13.340069343065698,0.0069781021897821205,109.6,2,"[13.330000000000004, 13.340000000000002]","[75.72, 33.879999999999995]"
3,30,11.095676003028007,11.099999999999996,0.004323996971988819,132.1,2,"[11.089999999999998, 11.1]","[57.12, 74.97999999999999]"
3,33,13.633112929623573,13.640062193126028,0.006949263502454173,61.099999999999994,2,"[13.630000000000004, 13.640000000000002]","[42.08, 19.02]"
4,2,18.139181417294427,18.169999999999998,0.03081858270557092,2106.69,3,"[18.029999999999998, 18.470000000000002, 18.860000000000003]","[1802.78, 57.01, 246.9]"
4,10,13.883098526703503,13.890000000000002,0.006901473296499816,108.6,2,"[13.880000000000003, 13.890000000000004]","[74.95, 33.64999999999999]"
4,25,9.1653989784336,9.170059931895574,0.004660953461973705,881.0,2,"[9.160000000000002, 9.610000000000001]","[870.43, 10.57]"
4,27,7.3931329639889185,7.4,0.006867036011081851,36.1,2,"[7.39, 7.4]","[24.79, 11.31]"
4,28,7.693107706592387,7.7,0.006892293407613437,107.7,2,"[7.69, 7.700000000000001]","[74.23, 33.47]"
4,29,10.733033351862147,10.74,0.006966648137852971,179.9,2,"[10.730000000000002, 10.740000000000004]","[125.33, 54.57]"
4,30,9.08119694960212,9.090041114058355,0.008844164456235148,301.6,2,"[9.069999999999999, 9.09]","[132.75, 168.85]"
4,33,11.033096500530226,11.040000000000001,0.006903499469775198,94.3,2,"[11.030000000000003, 11.040000000000004]","[65.1, 29.2]"
6,1,13.714205902194893,13.78003953561343,0.06583363341853676,637.39,3,"[13.550000000000004, 13.680000000000003, 14.120000000000001]","[357.75, 124.39, 155.25]"
6,10,10.714058931860038,10.710186003683242,-0.0038729281767952983,54.3,2,"[10.71, 10.720000000000002]","[32.26, 22.04]"
6,14,21.284200000000002,21.2815,-0.002700000000000813,1.0,2,"[21.28, 21.310000000000002]","[0.86, 0.14]"
6,24,16.02171891891892,16.011525148729042,-0.010193770189879103,18.5,2,"[16.01, 16.05]","[13.08, 5.42]"
6,25,14.525507936507937,14.551526251526253,0.026018315018315974,491.4,3,"[14.450000000000001, 14.56, 14.65]","[266.97, 86.45999999999998, 137.96999999999997]"
6,28,11.10405160142349,11.100108540925271,-0.003943060498219353,56.2,2,"[11.100000000000003, 11.110000000000003]","[33.43, 22.77]"
6,29,8.162097440944885,8.16006988876858,-0.002027552176304681,101.6,2,"[8.150000000000002, 8.180000000000001]","[60.63, 40.96999999999999]"
6,33,7.862136363636366,7.860139118457302,-0.0019972451790639667,72.6,2,"[7.850000000000001, 7.880000000000002]","[43.23, 29.369999999999997]"
7,1,12.452235233768139,12.510036933900045,0.057801700131905775,682.3,2,"[12.320000000000004, 12.830000000000002]","[505.39, 176.90999999999997]"
7,14,20.0199,20.0205,0.0005999999999986017,1.0,2,"[20.01, 20.04]","[0.67, 0.32999999999999996]"
7,24,14.75882089552239,14.750507462686569,-0.008313432835821644,26.799999999999997,2,"[14.740000000000002, 14.780000000000001]","[14.19, 12.61]"
7,25,13.302289330543934,13.290492468619247,-0.011796861924686652,478.0,2,"[13.270000000000001, 13.34]","[257.51, 220.49]"
9,2,17.85197717206133,17.850090633411703,-0.0018865386496251801,293.5,2,"[17.85, 17.860000000000003]","[235.47, 58.03]"
9,18,17.914474226804124,17.914047434905903,-0.000426791898220813,38.8,2,"[17.910000000000004, 17.92]","[21.44, 17.359999999999996]"
9,30,13.32449682539683,13.324049206349208,-0.00044761904762147253,63.0,2,"[13.320000000000004, 13.330000000000004]","[34.67, 28.33]"
9,31,10.024504230118447,10.024049069373946,-0.00045516074450091537,59.099999999999994,2,"[10.020000000000003, 10.030000000000003]","[32.48, 26.62]"
10,5,19.49708620689655,19.49658620689655,-0.0005000000000023874,5.799999999999999,2,"[19.49, 19.5]","[1.69, 4.109999999999999]"
10,6,10.183972972972976,10.184423423423425,0.0004504504504492246,11.1,2,"[10.180000000000001, 10.190000000000001]","[6.69, 4.409999999999999]"
10,7,9.18641379310345,9.189724137931037,0.003310344827587741,5.8,2,"[9.17, 9.190000000000001]","[1.04, 4.76]"
10,20,21.907999999999998,21.906599999999997,-0.00140000000000029,1.0,2,"[21.899999999999995, 21.909999999999997]","[0.2, 0.8]"
10,21,17.217347826086957,17.216586956521738,-0.0007608695652194797,4.6,2,"[17.21, 17.22]","[1.22, 3.38]"
10,22,13.026933333333334,13.026600000000002,-0.00033333333333196435,3.0,2,"[13.020000000000001, 13.030000000000001]","[0.92, 2.08]"
10,23,12.728000000000002,12.726600000000003,-0.0013999999999985135,1.0,2,"[12.72, 12.73]","[0.2, 0.8]"
10,37,16.407923076923076,16.406589147286823,-0.0013339296362531172,1.3,2,"[16.4, 16.41]","[0.27, 1.03]"
10,38,9.877473684210528,9.876578947368422,-0.0008947368421061697,3.8,2,"[9.870000000000001, 9.88]","[0.96, 2.84]"
11,5,20.098640533778145,20.096622185154295,-0.0020183486238494197,11.990000000000002,3,"[20.09, 20.099999999999998, 20.110000000000007]","[3.09, 7.44, 1.46]"
11,6,10.783878378378379,10.784418918918918,0.0005405405405394248,14.8,2,"[10.780000000000001, 10.79]","[9.06, 5.74]"
11,7,9.783563981042654,9.789734597156398,0.006170616113744032,21.1,2,"[9.77, 9.790000000000001]","[6.79, 14.31]"
11,20,22.507079051383393,22.506588932806316,-0.0004901185770762595,25.3,2,"[22.499999999999996, 22.509999999999994]","[7.39, 17.91]"
11,21,17.81735294117647,17.81658823529412,-0.000764705882350114,8.5,2,"[17.810000000000002, 17.82]","[2.25, 6.25]"
11,22,13.627500000000001,13.626591478696744,-0.0009085213032573591,4.0,2,"[13.620000000000003, 13.63]","[1.0, 3.0]"
11,23,13.328000000000003,13.326600000000001,-0.0014000000000020663,1.0,2,"[13.320000000000002, 13.33]","[0.2, 0.8]"
11,37,17.00793333333333,17.0066,-0.0013333333333314101,1.5,2,"[17.0, 17.009999999999998]","[0.31, 1.19]"
11,38,10.47721794871795,10.476589743589745,-0.0006282051282049395,7.8,2,"[10.470000000000002, 10.48]","[2.17, 5.63]"
12,6,13.733879310344829,13.734422413793103,0.0005431034482743513,23.2,2,"[13.73, 13.740000000000002]","[14.2, 9.0]"
12,7,12.733676300578034,12.739734104046242,0.006057803468207723,17.3,2,"[12.72, 12.74]","[5.47, 11.83]"
12,21,20.76728070175439,20.766587719298247,-0.0006929824561439091,11.399999999999999,2,"[20.76, 20.770000000000003]","[3.1, 8.299999999999999]"
12,22,16.577087719298248,16.57659649122807,-0.0004912280701780958,5.7,2,"[16.57, 16.580000000000005]","[1.66, 4.04]"
12,23,16.278000000000002,16.276600000000002,-0.00140000000000029,1.0,2,"[16.270000000000003, 16.28]","[0.2, 0.8]"
12,38,13.427274336283189,13.426592920353983,-0.0006814159292058974,11.299999999999999,2,"[13.420000000000002, 13.430000000000003]","[3.08, 8.219999999999999]"
13,6,14.0342,14.034400000000002,0.00020000000000131024,1.0,2,"[14.03, 14.040000000000003]","[0.58, 0.42]"
13,21,21.068000000000005,21.066600000000005,-0.00140000000000029,1.0,2,"[21.060000000000002, 21.070000000000004]","[0.2, 0.8]"
13,22,16.878000000000004,16.876600000000007,-0.0013999999999967372,1.0,2,"[16.87, 16.880000000000003]","[0.2, 0.8]"
13,23,16.578000000000003,16.576600000000006,-0.0013999999999967372,1.0,2,"[16.57, 16.580000000000005]","[0.2, 0.8]"
13,38,13.728000000000003,13.726600000000003,-0.00140000000000029,1.0,2,"[13.72, 13.730000000000004]","[0.2, 0.8]"
14,6,20.401362068965522,20.40229310344828,0.0009310344827575534,5.8,2,"[20.400000000000002, 20.410000000000004]","[5.01, 0.79]"
14,7,19.402511627906975,19.407767441860464,0.005255813953489508,4.3,2,"[19.39, 19.41]","[1.61, 2.6899999999999995]"
14,23,22.946300000000008,22.944200000000006,-0.002100000000002211,1.0,2,"[22.940000000000005, 22.950000000000006]","[0.37, 0.63]"
14,38,20.094428571428576,20.094250000000006,-0.0001785714285702511,2.8,2,"[20.090000000000003, 20.100000000000005]","[1.56, 1.2399999999999998]"
21,1,20.194180408738546,20.200039467192894,0.005859058454348087,141.9,3,"[20.169999999999998, 20.200000000000003, 20.209999999999994]","[35.41, 82.84, 23.65]"
21,29,14.577494345718899,14.58001777346906,0.0025234277501606783,61.9,2,"[14.57, 14.579999999999997]","[15.51, 46.39]"
22,1,16.187493023255815,16.190032558139535,0.0025395348837200515,86.0,2,"[16.180000000000003, 16.19]","[21.56, 64.44]"
22,25,16.969558651026393,16.96032771260997,-0.009230938416422418,136.39999999999998,4,"[16.939999999999998, 16.959999999999997, 16.97, 17.019999999999996]","[29.63, 74.13, 1.240000000000009, 31.39999999999999]"
23,1,15.886688758389264,15.890023491903683,0.0033347335144195966,119.19999999999999,3,"[15.870000000000005, 15.89, 15.900000000000002]","[29.67, 69.66, 19.869999999999997]"
23,25,16.664942426362998,16.660328244274808,-0.0046141820881899775,157.19,3,"[16.63, 16.659999999999997, 16.709999999999997]","[34.27, 86.82, 36.1]"
25,4,8.261168451801362,8.26043735800065,-0.0007310938007130119,1232.4,2,"[8.25, 9.36]","[1220.0, 12.4]"
25,6,14.468409424488218,14.522461808841422,0.05405238435320392,517.8,3,"[14.34, 14.499999999999998, 14.62]","[161.68, 276.86, 79.25999999999999]"
25,7,13.427016560958425,13.527915433403804,0.10089887244537898,283.79999999999995,3,"[13.320000000000002, 13.509999999999998, 13.6]","[132.61, 132.90999999999997, 18.28]"
25,21,18.825702749890876,18.85027760803143,0.0245748581405536,229.1,2,"[18.759999999999998, 19.21]","[195.65, 33.44999999999999]"
25,22,17.34456215554195,17.364405388854873,0.019843233312922592,163.29999999999998,3,"[17.310000000000002, 17.320000000000004, 17.36]","[0.18, 62.8, 100.32]"
25,38,14.198463604035128,14.214407111756168,0.015943507721040362,137.79,3,"[14.170000000000003, 14.180000000000003, 14.209999999999999]","[0.14, 52.8, 84.85]"
26,6,10.883931920359666,10.88442196531792,0.0004900449582532218,155.7,2,"[10.88, 10.889999999999999]","[94.48, 61.219999999999985]"
26,7,9.867164502164501,9.889731601731603,0.02256709956710168,92.4,2,"[9.86, 9.879999999999999]","[59.3, 33.1]"
26,21,17.917010606060607,17.916589393939397,-0.00042121212121060125,66.0,2,"[17.910000000000004, 17.92]","[19.73, 46.269999999999996]"
26,22,13.727033613445379,13.726588235294122,-0.0004453781512570032,47.599999999999994,2,"[13.720000000000002, 13.73]","[14.12, 33.48]"
26,23,13.427302325581394,13.426581395348837,-0.0007209302325570377,4.3,2,"[13.420000000000002, 13.43]","[1.16, 3.1399999999999997]"
26,38,10.577013100436682,10.576589519650655,-0.0004235807860268892,45.8,2,"[10.570000000000002, 10.58]","[13.68, 32.12]"
27,6,10.973898203592814,10.974422155688623,0.0005239520958095767,33.4,2,"[10.97, 10.979999999999999]","[20.38, 13.02]"
27,7,9.973486486486488,9.97972972972973,0.0062432432432419915,22.2,2,"[9.959999999999999, 9.98]","[7.23, 14.969999999999999]"
27,23,13.518,13.5166,-0.00140000000000029,1.0,2,"[13.510000000000002, 13.52]","[0.2, 0.8]"
27,38,10.667131313131314,10.666582406471184,-0.0005489066601302994,9.899999999999999,2,"[10.660000000000002, 10.67]","[2.84, 7.06]"
28,2,12.880125628140702,12.880083752093803,-4.1876046898536856e-05,238.8,2,"[12.88, 12.98]","[238.5, 0.3]"
28,6,10.673938091143594,10.674422184006877,0.00048409286328343626,116.3,2,"[10.67, 10.679999999999998]","[70.5, 45.8]"
28,7,9.657181084198383,9.679730103806227,0.022549019607843945,86.7,2,"[9.649999999999999, 9.669999999999998]","[55.57, 31.13]"
28,20,18.274852180700552,18.300003902439023,0.02515172173847091,102.49,2,"[18.239999999999995, 18.34]","[66.77, 35.72]"
28,22,13.517075697211157,13.516589641434262,-0.00048605577689464496,25.099999999999998,2,"[13.510000000000002, 13.52]","[7.34, 17.759999999999998]"
28,23,13.21711111111111,13.216590909090908,-0.0005202020202030866,19.8,2,"[13.21, 13.219999999999999]","[5.72, 14.08]"
28,38,10.367014251781475,10.366589073634206,-0.0004251781472692784,42.099999999999994,2,"[10.360000000000001, 10.37]","[12.57, 29.529999999999998]"
29,5,16.947022038567496,16.94658953168044,-0.0004325068870549842,36.3,2,"[16.94, 16.950000000000003]","[10.81, 25.489999999999995]"
29,6,7.633929784824462,7.634421291053227,0.0004915062287658145,88.3,2,"[7.629999999999999, 7.64]","[53.6, 34.699999999999996]"
29,7,6.6265216346153855,6.639730769230769,0.013209134615383533,41.6,2,"[6.62, 6.630000000000001]","[14.47, 27.13]"
29,20,19.35702879078695,19.356589251439537,-0.0004395393474112552,52.099999999999994,2,"[19.349999999999998, 19.36]","[15.48, 36.62]"
29,21,14.667054744525547,14.666587591240875,-0.0004671532846725057,27.4,2,"[14.66, 14.67]","[8.07, 19.33]"
29,22,10.477070921985817,10.47658865248227,-0.0004822695035464619,28.199999999999996,2,"[10.47, 10.48]","[8.26, 19.939999999999998]"
29,23,10.177098445595854,10.176590673575129,-0.0005077720207253833,19.299999999999997,2,"[10.17, 10.18]","[5.6, 13.7]"
29,37,13.85721794871795,13.856589743589742,-0.0006282051282084922,7.799999999999999,2,"[13.85, 13.86]","[2.17, 5.629999999999999]"
29,38,7.327112718505124,7.326590361445785,-0.0005223570593395621,16.59,2,"[7.32, 7.33]","[4.79, 11.8]"
30,2,19.252873767885532,19.283717011128775,0.03084324324324328,314.5,3,"[19.210000000000004, 19.259999999999998, 19.3]","[127.96, 82.62, 103.91999999999999]"
31,1,10.207190591073582,10.21008041817451,0.0028898271009278886,248.7,2,"[10.2, 10.29]","[228.83, 19.869999999999976]"
31,2,16.166480903194813,16.18008407398511,0.01360317079029727,416.3,2,"[16.150000000000002, 16.3]","[370.56, 45.74]"
33,2,12.481995483288166,12.48010298102981,-0.0018925022583555773,221.4,2,"[12.48, 12.49]","[177.22, 44.18]"
33,5,16.647014897579147,16.646588454376165,-0.0004264432029827958,53.7,2,"[16.64, 16.650000000000002]","[16.03, 37.67]"
33,6,7.333940137389596,7.334421982335623,0.00048184494602754313,101.9,2,"[7.329999999999999, 7.34]","[61.75, 40.15]"
33,7,6.317136585365854,6.339731707317074,0.02259512195121971,82.0,2,"[6.3100000000000005, 6.33]","[52.74, 29.259999999999998]"
33,20,19.056997157377893,19.05658914728682,-0.00040801009107127584,116.09,2,"[19.049999999999997, 19.06]","[34.86, 81.23]"
33,21,14.367038997214486,14.366587743732593,-0.00045125348189323233,35.9,2,"[14.36, 14.370000000000001]","[10.63, 25.269999999999996]"
33,22,10.17707570977918,10.176589905362775,-0.00048580441640488914,31.7,2,"[10.17, 10.18]","[9.27, 22.43]"
33,23,9.877114285714285,9.876585714285712,-0.0005285714285729881,7.0,2,"[9.87, 9.879999999999999]","[2.02, 4.98]"
33,37,13.55747169811321,13.556584905660376,-0.000886792452833518,5.3,2,"[13.549999999999999, 13.56]","[1.34, 3.96]"
33,38,7.0270146137787055,7.026588726513569,-0.0004258872651368151,47.89999999999999,2,"[7.02, 7.03]","[14.3, 33.599999999999994]"
34,2,23.213593722273707,23.279999999999998,0.0664062777262906,507.19,2,"[23.140000000000004, 23.34]","[320.56, 186.63]"
35,1,11.901874145006843,11.900238030095762,-0.0016361149110810658,146.2,2,"[11.900000000000002, 11.940000000000001]","[139.35, 6.849999999999994]"
36,18,15.061469135802469,15.060049382716052,-0.0014197530864166197,24.3,2,"[15.06, 15.07]","[20.73, 3.57]"
36,30,10.471812820512822,10.470048717948718,-0.0017641025641044195,39.0,2,"[10.47, 10.48]","[31.93, 7.07]"
36,31,7.172027823240589,7.170047463175123,-0.0019803600654659803,61.1,2,"[7.170000000000001, 7.18]","[48.71, 12.39]"
38,1,13.039174386185811,13.040050359712232,0.0008759735264209922,111.19,3,"[13.030000000000001, 13.040000000000003, 13.05]","[27.59, 65.19, 18.41]"
38,25,13.819633494946173,13.81032788232394,-0.009305612622233284,121.69,4,"[13.790000000000001, 13.81, 13.82, 13.870000000000001]","[26.43, 65.91999999999999, 1.19, 28.15]"
