origin,destination,SO_time,UE_time,diff,flow,SO_routes_num,SO_routes_time,SO_routes_flow
14,20,87.09679666044161,87.77583434032736,0.6790376798857523,91.02999999999999,4,"[86.13, 87.88000000000001, 88.19000000000001, 88.44999999999999]","[46.78, 10.17, 34.059999999999995, 0.01999999999999602]"
15,13,66.28251722553973,66.33,0.0474827744602635,21.77,2,"[66.17, 66.32000000000001]","[5.44, 16.33]"
15,14,71.79303575713942,72.09005039596832,0.2970146388288981,41.67,2,"[71.46, 72.29]","[24.95, 16.72]"
15,20,50.2984,50.310156069364155,0.011756069364153632,86.5,2,"[50.18, 51.66]","[79.58, 6.92]"
15,21,66.2789720670391,66.33,0.05102793296089203,26.85,2,"[66.15, 66.32000000000001]","[6.48, 20.37]"
15,25,66.30330130404941,66.33,0.026698695950585716,14.57,2,"[66.23, 66.33]","[3.89, 10.68]"
16,2,41.68641737695903,41.7,0.013582623040974795,36.37,2,"[41.650000000000006, 41.7]","[9.88, 26.489999999999995]"
16,13,57.683378778897456,57.720000000000006,0.03662122110254984,16.869999999999997,3,"[57.58, 57.7, 57.72]","[4.41, 0.019999999999999574, 12.44]"
16,14,54.94995748299319,55.19005952380952,0.2401020408163319,35.28,2,"[54.669999999999995, 55.4]","[21.75, 13.53]"
16,20,41.693777858969675,41.70000000000001,0.006222141030335138,54.739999999999995,2,"[41.650000000000006, 41.71]","[14.8, 39.94]"
16,21,57.68211675126904,57.71999999999999,0.037883248730949504,19.7,3,"[57.57, 57.7, 57.72]","[4.93, 0.33999999999999986, 14.43]"
16,25,57.70230670103093,57.72,0.017693298969071236,7.76,3,"[57.65, 57.7, 57.72]","[1.85, 0.3900000000000001, 5.52]"
17,1,75.76116733466935,75.98,0.21883266533065182,19.96,2,"[75.54, 75.99000000000001]","[10.15, 9.81]"
17,4,52.2043107956668,52.98,0.7756892043331973,80.31,2,"[51.43000000000001, 53.02000000000001]","[41.2, 39.11]"
17,20,84.45393062004916,84.47032914504233,0.016398524993164187,73.22,2,"[84.40999999999998, 84.47]","[19.61, 53.61]"
18,2,94.59699421965317,94.8807225433526,0.28372832369943524,13.84,2,"[94.28999999999999, 95.22999999999999]","[9.32, 4.52]"
18,20,94.8171009174312,94.88091743119267,0.06381651376146635,5.45,2,"[94.72000000000001, 95.13999999999999]","[4.19, 1.2599999999999998]"
19,13,101.91657534246575,101.92999999999999,0.013424657534244488,0.73,3,"[101.89999999999999, 101.90999999999998, 101.92999999999999]","[0.32, 0.010000000000000009, 0.39999999999999997]"
19,20,85.90095890410959,85.91,0.009041095890410134,0.73,2,"[85.88999999999999, 85.91]","[0.33, 0.39999999999999997]"
19,21,101.91891089108911,101.92999999999999,0.01108910891088044,1.0099999999999998,3,"[101.89999999999999, 101.90999999999998, 101.92999999999999]","[0.32, 0.08000000000000002, 0.6099999999999999]"
20,1,32.77795761078998,32.81000000000001,0.032042389210026556,10.379999999999999,2,"[32.72, 32.8]","[2.86, 7.52]"
20,3,25.402550724637678,25.600739130434782,0.1981884057971044,69.0,2,"[25.07, 26.169999999999998]","[48.14, 20.86]"
20,4,52.78587259402432,52.99018927190721,0.20431667788289332,124.17,3,"[52.150000000000006, 52.88, 55.57000000000001]","[31.34, 88.67, 4.159999999999997]"
20,13,15.955713240673004,16.019999999999996,0.06428675932699157,41.010000000000005,2,"[15.76, 16.02]","[10.14, 30.87]"
20,14,80.24514191054665,80.49006626173383,0.24492435118717992,90.55000000000001,4,"[79.7, 80.24, 81.5, 81.61]","[22.4, 58.72, 3.25, 6.18]"
20,16,25.44549954170486,25.6,0.1545004582951428,54.55,2,"[25.2, 26.159999999999997]","[40.6, 13.949999999999996]"
20,17,59.01559522174927,59.25070026088151,0.23510503913223602,72.83,2,"[58.66, 59.81]","[50.31, 22.519999999999996]"
20,21,15.939682566627058,16.02,0.08031743337294195,58.91,2,"[15.66, 16.03]","[14.38, 44.529999999999994]"
20,22,57.715892268230114,57.900000000000006,0.1841077317698918,54.58,2,"[57.47, 58.42999999999999]","[40.6, 13.979999999999997]"
20,23,57.82374412532637,57.900000000000006,0.0762558746736346,38.3,2,"[57.69, 58.45]","[31.56, 6.739999999999998]"
20,25,16.012884955752217,16.02,0.007115044247782976,5.6499999999999995,2,"[15.99, 16.02]","[1.34, 4.31]"
20,26,100.44068965517242,100.47999999999998,0.039310344827555355,11.89,2,"[100.38, 100.46000000000001]","[2.87, 9.02]"
21,2,14.578704366499641,14.67,0.09129563350035852,27.939999999999998,2,"[14.39, 14.67]","[9.11, 18.83]"
21,3,40.11729041916168,40.27,0.15270958083832653,26.72,3,"[39.910000000000004, 40.19, 40.83]","[9.11, 16.66, 0.9499999999999993]"
21,6,68.4527462121212,68.55999999999999,0.10725378787878981,26.4,3,"[68.25, 68.51, 69.14]","[8.6, 16.65, 1.1499999999999986]"
21,7,103.5576170212766,103.58999999999997,0.032382978723376254,2.3499999999999996,2,"[103.54, 103.57]","[0.97, 1.38]"
21,15,43.93882636655948,44.04,0.10117363344051711,31.1,2,"[43.73, 44.04]","[10.15, 20.95]"
21,16,40.16387178192832,40.269999999999996,0.1061282180716745,19.81,2,"[40.03, 40.230000000000004]","[6.55, 13.259999999999998]"
21,17,73.76415214619632,73.91999999999997,0.15584785380364963,23.53,2,"[73.6, 73.85]","[8.08, 15.45]"
21,18,80.1930510105871,80.24999999999999,0.05694898941288784,10.39,2,"[80.11999999999999, 80.22999999999999]","[3.49, 6.9]"
21,20,14.484783049130508,14.67,0.18521695086949208,59.230000000000004,2,"[14.11, 14.67]","[19.59, 39.64]"
21,22,72.51510218716385,72.57,0.054897812836145476,27.89,3,"[72.44, 72.52, 72.55000000000001]","[3.5, 19.61, 4.779999999999999]"
21,23,72.53151285930407,72.57,0.03848714069592063,19.83,3,"[72.49000000000001, 72.53, 72.57]","[2.49, 14.1, 3.2399999999999967]"
24,2,142.9025,142.92,0.017499999999984084,0.28,2,"[142.9, 142.91]","[0.21, 0.07]"
24,13,158.92717948717947,158.94,0.01282051282052521,0.78,3,"[158.91, 158.92000000000002, 158.94]","[0.32, 0.020000000000000018, 0.44]"
24,20,142.91083333333333,142.92,0.00916666666665833,0.72,2,"[142.9, 142.92]","[0.33, 0.38999999999999996]"
24,21,158.92424528301885,158.94,0.015754716981149386,1.06,3,"[158.91, 158.92, 158.93]","[0.29, 0.030000000000000027, 0.74]"
25,2,14.61319660537482,14.669999999999996,0.056803394625175585,14.139999999999999,2,"[14.51, 14.67]","[5.02, 9.12]"
25,3,40.18663052543787,40.269999999999996,0.08336947456212584,11.99,2,"[40.1, 40.230000000000004]","[4.0, 7.99]"
25,6,68.47158227848101,68.55999999999999,0.08841772151897942,1.58,2,"[68.46, 68.49]","[0.97, 0.61]"
25,15,43.99408,44.04,0.0459200000000024,13.75,2,"[43.9, 44.04]","[4.51, 9.24]"
25,16,40.20304079110012,40.269999999999996,0.06695920889987406,8.09,2,"[40.14, 40.24]","[2.99, 5.1]"
25,17,73.82604395604396,73.91999999999999,0.09395604395602675,11.83,2,"[73.74, 73.87]","[4.0, 7.83]"
25,20,14.64983022071307,14.669999999999998,0.020169779286927536,5.890000000000001,2,"[14.61, 14.67]","[1.98, 3.91]"
25,22,72.50679903730448,72.57,0.06320096269551811,8.309999999999999,3,"[72.47999999999999, 72.51, 72.53]","[1.48, 5.94, 0.8899999999999997]"
25,23,72.52739051094889,72.57,0.0426094890511024,5.48,3,"[72.51, 72.53, 72.53999999999999]","[0.98, 3.97, 0.5299999999999998]"
26,2,85.71323741007194,85.76,0.04676258992806481,11.12,2,"[85.63, 85.76]","[4.0, 7.119999999999999]"
26,15,115.09428837209305,115.13000000000001,0.03571162790696292,10.75,2,"[115.02000000000001, 115.13000000000002]","[3.49, 7.26]"
26,20,85.71652173913044,85.76,0.043478260869562746,11.96,2,"[85.63, 85.76]","[4.0, 7.96]"
