origin,destination,naive,gcd,inequity
1,32,51,51,"[0.023022222222222263, 0.028622222222222275, 0.01680000000000003, 0.010222222222222238, 0.02702222222222227, 0.02640000000000005, 0.00835555555555557, 0.018222222222222254, 0.02880000000000005, 0.021955555555555603, 0.0022222222222222253, 0.02400000000000004, 0.028355555555555603, 0.015288888888888918, 0.012000000000000021, 0.027555555555555607, 0.025688888888888938, 0.0064000000000000124, 0.019555555555555586, 0.028888888888888936, 0.020800000000000034, 0.004355555555555564, 0.02488888888888893, 0.028000000000000046, 0.013688888888888915, 0.01368888888888891, 0.028000000000000056, 0.02488888888888893, 0.004355555555555562, 0.020800000000000034, 0.028888888888888943, 0.01955555555555559, 0.00640000000000001, 0.025688888888888938, 0.02755555555555561, 0.01200000000000002, 0.015288888888888921, 0.028355555555555606, 0.024000000000000042, 0.0022222222222222266, 0.021955555555555596, 0.02880000000000005, 0.018222222222222254, 0.00835555555555557, 0.026400000000000045, 0.027022222222222277, 0.010222222222222244, 0.016800000000000034, 0.028622222222222264, 0.02302222222222226, 5.69952004022181e-29]"
1,33,31,31,"[0.0007866805411029842, 0.0008241415192507454, 0.00011238293444328346, 0.0007417273673256708, 0.0008541103017689542, 0.00021727367325701462, 0.0006892819979188047, 0.000876586888657611, 0.0003146722164411937, 0.0006293444328823874, 0.0008915712799167154, 0.00040457856399582037, 0.0005619146722164175, 0.0008990634755462678, 0.0004869927159208948, 0.00048699271592089516, 0.0008990634755462678, 0.0005619146722164174, 0.0004045785639958204, 0.0008915712799167154, 0.0006293444328823873, 0.0003146722164411937, 0.0008765868886576107, 0.0006892819979188052, 0.00021727367325701465, 0.0008541103017689541, 0.0007417273673256709, 0.0001123829344432834, 0.0008241415192507452, 0.0007866805411029844, 3.155443620884047e-28]"
1,34,30,10,"[0.0005759999999999629, 0.0010239999999999334, 0.0013439999999999128, 0.001535999999999901, 0.0015999999999998964, 0.0015359999999999005, 0.0013439999999999134, 0.0010239999999999338, 0.0005759999999999624, 7.099748146989106e-30, 0.0005759999999999626, 0.0010239999999999336, 0.0013439999999999134, 0.0015359999999999005, 0.0015999999999998962, 0.0015359999999999007, 0.0013439999999999123, 0.0010239999999999336, 0.0005759999999999626, 2.8398992587956425e-29, 0.0005759999999999625, 0.0010239999999999334, 0.0013439999999999132, 0.0015359999999999007, 0.0015999999999998964, 0.0015359999999999005, 0.0013439999999999132, 0.0010239999999999338, 0.0005759999999999629, 6.389773332290196e-29]"
1,35,0,0,
1,36,0,0,
1,37,0,0,
1,38,15,3,"[0.000799999999999966, 0.000799999999999966, 0.0, 0.000799999999999966, 0.000799999999999966, 0.0, 0.000799999999999966, 0.000799999999999966, 0.0, 0.000799999999999966, 0.000799999999999966, 0.0, 0.000799999999999966, 0.000799999999999966, 0.0]"
1,39,0,0,
1,40,0,0,
1,41,0,0,
1,42,0,0,
1,43,0,0,
1,44,0,0,
1,45,0,0,
1,46,3,3,"[0.0007999999999999658, 0.0007999999999999658, 0.0]"
1,47,0,0,
1,48,0,0,
1,49,0,0,
1,50,0,0,
1,51,0,0,
1,52,0,0,
1,53,0,0,
1,54,0,0,
1,55,0,0,
1,57,0,0,
1,59,0,0,
1,60,0,0,
1,61,0,0,
1,62,0,0,
1,63,0,0,
1,64,0,0,
1,65,15,5,"[0.09830400000000017, 0.06553600000000014, 0.06553600000000014, 0.09830400000000017, 0.0, 0.09830400000000017, 0.06553600000000014, 0.06553600000000014, 0.09830400000000017, 0.0, 0.09830400000000017, 0.06553600000000014, 0.06553600000000014, 0.09830400000000017, 0.0]"
1,68,0,0,
1,69,0,0,
1,70,0,0,
1,71,0,0,
1,72,0,0,
1,73,0,0,
1,74,0,0,
1,75,0,0,
1,76,0,0,
1,77,0,0,
1,78,0,0,
1,79,0,0,
1,80,0,0,
1,81,0,0,
1,84,0,0,
1,85,0,0,
1,86,0,0,
1,87,0,0,
1,88,0,0,
1,89,0,0,
1,90,0,0,
1,91,0,0,
1,92,0,0,
1,93,0,0,
1,94,0,0,
1,95,0,0,
1,97,0,0,
1,98,0,0,
1,100,0,0,
1,101,21,21,"[0.029534693877550828, 0.04922448979591802, 0.058726530612244456, 0.05769795918367303, 0.04865306122448937, 0.028734693877550697, 0.021752380952380666, 0.02770612244897926, 0.0465959183673465, 0.054612244897958725, 0.05461224489795872, 0.0465959183673465, 0.027706122448979267, 0.021752380952380673, 0.028734693877550697, 0.048653061224489376, 0.05769795918367303, 0.05872653061224446, 0.049224489795918015, 0.02953469387755083, 7.099748146989106e-28]"
1,102,0,0,
1,103,0,0,
1,104,0,0,
1,105,0,0,
1,106,0,0,
1,107,0,0,
3,6,0,0,
3,19,0,0,
3,74,0,0,
5,1,0,0,
5,3,0,0,
5,6,0,0,
5,7,0,0,
5,8,0,0,
5,9,0,0,
5,10,0,0,
5,11,0,0,
5,12,0,0,
5,13,0,0,
5,14,0,0,
5,15,0,0,
5,16,0,0,
5,17,0,0,
5,18,0,0,
5,19,0,0,
5,22,0,0,
5,23,0,0,
5,24,0,0,
5,25,0,0,
5,26,0,0,
5,27,0,0,
5,28,0,0,
5,29,0,0,
5,30,0,0,
5,31,0,0,
5,32,0,0,
5,33,0,0,
5,34,0,0,
5,35,0,0,
5,36,0,0,
5,37,0,0,
5,38,0,0,
5,39,0,0,
5,40,0,0,
5,41,0,0,
5,42,0,0,
5,43,0,0,
5,44,0,0,
5,45,0,0,
5,46,0,0,
5,50,0,0,
5,51,0,0,
5,52,0,0,
5,53,0,0,
5,62,0,0,
5,63,0,0,
5,64,0,0,
5,68,0,0,
5,70,0,0,
5,71,0,0,
5,74,0,0,
5,75,0,0,
5,76,0,0,
5,78,0,0,
5,80,0,0,
5,84,0,0,
5,85,0,0,
5,86,0,0,
5,87,0,0,
5,88,0,0,
5,90,0,0,
5,91,0,0,
5,92,0,0,
5,93,0,0,
5,95,0,0,
5,97,0,0,
5,100,0,0,
5,101,10,5,"[0.03097599999999993, 0.0464639999999999, 0.046463999999999894, 0.03097599999999993, 0.03871999999999991, 0.030975999999999938, 0.046463999999999894, 0.0464639999999999, 0.030975999999999927, 5.048709793414476e-29]"
5,102,0,0,
5,103,0,0,
5,104,0,0,
5,105,0,0,
5,106,0,0,
5,107,0,0,
6,1,0,0,
6,3,0,0,
6,5,0,0,
6,7,0,0,
6,8,0,0,
6,9,0,0,
6,10,0,0,
6,11,0,0,
6,12,0,0,
6,13,0,0,
6,14,0,0,
6,15,0,0,
6,16,0,0,
6,17,0,0,
6,18,0,0,
6,19,0,0,
6,20,3,3,"[2.2222222222213377e-05, 2.2222222222213377e-05, 3.1554436208840472e-30]"
6,21,0,0,
6,22,0,0,
6,23,0,0,
6,24,0,0,
6,25,0,0,
6,26,0,0,
6,27,0,0,
6,28,0,0,
6,29,0,0,
6,30,0,0,
6,31,0,0,
6,32,0,0,
6,33,0,0,
6,34,0,0,
6,35,0,0,
6,36,0,0,
6,37,0,0,
6,38,29,29,"[0.03176789536266342, 0.046961236623067684, 0.04558002378121274, 0.027624256837098623, 0.0064456599286563466, 0.035451129607609905, 0.047882045184304285, 0.0437384066587395, 0.023020214030915535, 0.012430915576694384, 0.03867395957193808, 0.048342449464922596, 0.04143638525564794, 0.017955766944114115, 0.017955766944114108, 0.04143638525564794, 0.04834244946492262, 0.03867395957193808, 0.012430915576694386, 0.023020214030915517, 0.043738406658739494, 0.04788204518430429, 0.03545112960760992, 0.00644565992865635, 0.027624256837098637, 0.04558002378121273, 0.04696123662306766, 0.03176789536266343, 4.556460588556564e-27]"
6,39,0,0,
6,40,0,0,
6,41,0,0,
6,42,0,0,
6,43,0,0,
6,44,0,0,
6,45,0,0,
6,46,0,0,
6,47,0,0,
6,48,0,0,
6,49,0,0,
6,50,0,0,
6,51,0,0,
6,52,0,0,
6,53,0,0,
6,55,0,0,
6,56,0,0,
6,57,0,0,
6,58,0,0,
6,60,0,0,
6,61,0,0,
6,62,0,0,
6,63,0,0,
6,64,0,0,
6,65,10,5,"[0.0983039999999999, 0.06553599999999994, 0.06553599999999994, 0.0983039999999999, 3.865418435582958e-29, 0.0983039999999999, 0.06553599999999993, 0.06553599999999994, 0.0983039999999999, 1.5461673742331831e-28]"
6,66,0,0,
6,68,0,0,
6,69,0,0,
6,70,0,0,
6,71,0,0,
6,72,0,0,
6,73,0,0,
6,74,0,0,
6,75,0,0,
6,76,0,0,
6,77,0,0,
6,78,0,0,
6,79,0,0,
6,80,0,0,
6,81,0,0,
6,84,0,0,
6,85,0,0,
6,87,0,0,
6,88,0,0,
6,89,0,0,
6,90,0,0,
6,91,0,0,
6,92,0,0,
6,93,0,0,
6,94,13,13,"[0.033731360946745365, 0.061663905325443455, 0.08485917159763248, 0.10225562130177432, 0.11385325443786885, 0.11965207100591613, 0.11965207100591614, 0.11385325443786884, 0.10225562130177432, 0.0848591715976325, 0.06166390532544342, 0.033731360946745365, 6.184669496932733e-28]"
6,95,0,0,
6,97,0,0,
6,98,0,0,
6,99,0,0,
6,100,0,0,
6,101,51,51,"[0.10495040369088791, 0.1616682814302188, 0.18533794694348282, 0.16836724336793507, 0.10316401384083022, 0.06564982698961923, 0.14693056516724304, 0.17997877739330984, 0.17997877739330984, 0.14693056516724307, 0.06564982698961923, 0.10316401384083021, 0.16836724336793507, 0.18533794694348282, 0.16926043829296383, 0.120134717416378, 0.022776470588235242, 0.12013471741637803, 0.16926043829296383, 0.18533794694348288, 0.16836724336793507, 0.10316401384083024, 0.06564982698961923, 0.14693056516724304, 0.17997877739330984, 0.1799787773933099, 0.14693056516724304, 0.06564982698961923, 0.10316401384083018, 0.16836724336793502, 0.1853379469434829, 0.16926043829296383, 0.120134717416378, 0.022776470588235242, 0.12013471741637803, 0.16926043829296386, 0.18533794694348288, 0.16836724336793507, 0.10316401384083022, 0.06564982698961921, 0.14693056516724304, 0.1799787773933099, 0.1799787773933099, 0.14693056516724304, 0.06564982698961926, 0.10316401384083021, 0.16836724336793507, 0.1853379469434828, 0.1616682814302188, 0.1049504036908879, 2.8398992587956425e-27]"
6,102,0,0,
6,103,0,0,
6,104,0,0,
6,105,0,0,
6,106,0,0,
6,107,0,0,
7,1,0,0,
7,3,0,0,
7,5,0,0,
7,6,0,0,
7,8,0,0,
7,9,0,0,
7,10,0,0,
7,11,0,0,
7,12,0,0,
7,13,0,0,
7,14,0,0,
7,15,0,0,
7,16,0,0,
7,17,0,0,
7,18,0,0,
7,19,0,0,
7,20,0,0,
7,22,0,0,
7,23,0,0,
7,24,0,0,
7,25,0,0,
7,26,0,0,
7,27,0,0,
7,28,0,0,
7,29,0,0,
7,30,0,0,
7,31,0,0,
7,32,0,0,
7,33,0,0,
7,34,0,0,
7,35,0,0,
7,36,0,0,
7,37,0,0,
7,38,0,0,
7,39,0,0,
7,40,0,0,
7,41,0,0,
7,42,0,0,
7,43,0,0,
7,44,0,0,
7,45,0,0,
7,46,0,0,
7,47,0,0,
7,48,0,0,
7,49,0,0,
7,50,0,0,
7,51,0,0,
7,52,0,0,
7,53,0,0,
7,54,0,0,
7,55,0,0,
7,57,0,0,
7,58,0,0,
7,59,0,0,
7,60,0,0,
7,61,0,0,
7,62,0,0,
7,63,0,0,
7,64,0,0,
7,65,22,22,"[0.09901487603305746, 0.060932231404958466, 0.0719338842975204, 0.0947834710743798, 0.017771900826446214, 0.10155371900826406, 0.048238016528925426, 0.08124297520661126, 0.08885950413223108, 0.03385123966942136, 0.1023999999999996, 0.033851239669421364, 0.08885950413223105, 0.08124297520661126, 0.04823801652892545, 0.10155371900826408, 0.01777190082644622, 0.09478347107437983, 0.07193388429752037, 0.060932231404958445, 0.09901487603305749, 4.799429747364636e-27]"
7,66,0,0,
7,68,0,0,
7,70,0,0,
7,71,0,0,
7,72,0,0,
7,73,0,0,
7,74,0,0,
7,75,0,0,
7,76,0,0,
7,77,0,0,
7,78,0,0,
7,79,0,0,
7,81,0,0,
7,83,0,0,
7,84,0,0,
7,85,0,0,
7,86,0,0,
7,87,0,0,
7,89,0,0,
7,90,0,0,
7,91,0,0,
7,92,0,0,
7,93,0,0,
7,94,0,0,
7,95,0,0,
7,96,0,0,
7,97,0,0,
7,98,0,0,
7,100,0,0,
7,101,28,7,"[0.02370612244897954, 0.03951020408163257, 0.04741224489795908, 0.04741224489795908, 0.03951020408163256, 0.023706122448979537, 0.013828571428571397, 0.02370612244897954, 0.039510204081632576, 0.04741224489795909, 0.04741224489795907, 0.03951020408163256, 0.023706122448979537, 0.013828571428571397, 0.023706122448979544, 0.039510204081632576, 0.047412244897959054, 0.04741224489795907, 0.03951020408163256, 0.023706122448979534, 0.013828571428571397, 0.023706122448979544, 0.039510204081632576, 0.04741224489795907, 0.04741224489795907, 0.03951020408163256, 0.023706122448979534, 4.089454932665725e-27]"
7,102,0,0,
7,103,0,0,
7,105,0,0,
7,106,0,0,
8,1,0,0,
8,3,0,0,
8,5,0,0,
8,6,0,0,
8,7,0,0,
8,9,0,0,
8,10,0,0,
8,11,0,0,
8,12,0,0,
8,13,0,0,
8,14,0,0,
8,15,0,0,
8,16,0,0,
8,17,0,0,
8,18,0,0,
8,19,0,0,
8,20,0,0,
8,21,0,0,
8,22,0,0,
8,23,0,0,
8,24,0,0,
8,25,0,0,
8,26,0,0,
8,27,0,0,
8,28,0,0,
8,29,0,0,
8,30,0,0,
8,31,0,0,
8,32,0,0,
8,33,0,0,
8,34,0,0,
8,35,0,0,
8,36,0,0,
8,37,0,0,
8,38,0,0,
8,39,0,0,
8,40,0,0,
8,41,0,0,
8,42,0,0,
8,43,0,0,
8,44,0,0,
8,45,0,0,
8,46,0,0,
8,48,0,0,
8,49,0,0,
8,50,0,0,
8,51,0,0,
8,52,0,0,
8,53,0,0,
8,58,0,0,
8,59,0,0,
8,60,0,0,
8,61,0,0,
8,62,0,0,
8,63,0,0,
8,64,0,0,
8,65,10,5,"[0.0983039999999999, 0.06553599999999994, 0.06553599999999993, 0.0983039999999999, 0.08191999999999991, 0.09830399999999989, 0.06553599999999993, 0.06553599999999993, 0.0983039999999999, 2.0194839173657902e-28]"
8,68,0,0,
8,69,0,0,
8,70,0,0,
8,71,0,0,
8,72,0,0,
8,74,0,0,
8,75,0,0,
8,76,0,0,
8,77,0,0,
8,78,0,0,
8,79,0,0,
8,80,0,0,
8,81,0,0,
8,82,0,0,
8,83,0,0,
8,84,0,0,
8,85,0,0,
8,87,0,0,
8,88,0,0,
8,90,0,0,
8,91,0,0,
8,92,0,0,
8,93,0,0,
8,94,0,0,
8,95,0,0,
8,96,0,0,
8,97,0,0,
8,98,4,4,"[0.005418750000000223, 0.007225000000000296, 0.005418750000000222, 3.1554436208840472e-30]"
8,100,0,0,
8,101,31,31,"[0.021757336108220563, 0.037068054110301674, 0.0459321540062434, 0.0483496357960457, 0.04432049947970854, 0.033844745057231986, 0.016922372528615982, 0.00604370447450571, 0.026189386056191415, 0.03988844953173769, 0.04714089490114454, 0.04794672216441195, 0.042305931321539945, 0.030218522372528554, 0.011684495317377702, 0.01168449531737771, 0.030218522372528547, 0.04230593132153996, 0.04794672216441197, 0.04714089490114452, 0.03988844953173769, 0.026189386056191415, 0.006043704474505707, 0.01692237252861598, 0.03384474505723196, 0.04432049947970852, 0.04834963579604569, 0.04593215400624338, 0.03706805411030169, 0.02175733610822055, 1.2523955731288783e-26]"
8,102,44,11,"[0.005732231404958913, 0.007165289256198642, 0.004299173553719185, 0.002388429752066214, 0.006687603305785396, 0.006687603305785396, 0.002388429752066214, 0.004299173553719184, 0.007165289256198642, 0.005732231404958912, 1.9721522630525295e-27, 0.005732231404958913, 0.00716528925619864, 0.004299173553719184, 0.002388429752066214, 0.006687603305785398, 0.006687603305785396, 0.0023884297520662128, 0.004299173553719184, 0.00716528925619864, 0.005732231404958912, 7.888609052210118e-27, 0.0057322314049589145, 0.007165289256198642, 0.004299173553719185, 0.0023884297520662136, 0.006687603305785398, 0.006687603305785397, 0.0023884297520662128, 0.004299173553719184, 0.007165289256198642, 0.005732231404958912, 1.7749370367472766e-26, 0.005732231404958913, 0.007165289256198637, 0.004299173553719184, 0.0023884297520662136, 0.006687603305785398, 0.006687603305785397, 0.002388429752066213, 0.004299173553719184, 0.0071652892561986405, 0.005732231404958913, 3.155443620884047e-26]"
8,103,0,0,
8,104,0,0,
8,105,0,0,
8,106,0,0,
8,107,0,0,
9,1,0,0,
9,3,0,0,
9,5,0,0,
9,6,0,0,
9,7,0,0,
9,8,0,0,
9,10,0,0,
9,11,0,0,
9,12,0,0,
9,13,0,0,
9,14,0,0,
9,15,0,0,
9,16,0,0,
9,17,0,0,
9,18,0,0,
9,19,0,0,
9,20,0,0,
9,21,0,0,
9,22,0,0,
9,23,0,0,
9,24,0,0,
9,25,0,0,
9,26,0,0,
9,27,0,0,
9,28,0,0,
9,29,0,0,
9,30,0,0,
9,31,0,0,
9,32,0,0,
9,33,0,0,
9,34,0,0,
9,35,0,0,
9,36,0,0,
9,37,0,0,
9,38,0,0,
9,39,0,0,
9,40,0,0,
9,41,0,0,
9,42,0,0,
9,43,0,0,
9,44,0,0,
9,45,0,0,
9,46,0,0,
9,50,0,0,
9,51,0,0,
9,52,0,0,
9,53,0,0,
9,55,0,0,
9,62,0,0,
9,63,0,0,
9,64,0,0,
9,65,5,5,"[0.09830399999999964, 0.06553599999999975, 0.06553599999999976, 0.09830399999999964, 1.262177448353619e-29]"
9,66,0,0,
9,68,0,0,
9,70,0,0,
9,71,0,0,
9,72,0,0,
9,73,0,0,
9,74,0,0,
9,75,0,0,
9,76,0,0,
9,77,0,0,
9,78,0,0,
9,80,0,0,
9,81,0,0,
9,83,0,0,
9,84,0,0,
9,87,0,0,
9,91,0,0,
9,92,0,0,
9,93,0,0,
9,94,0,0,
9,95,0,0,
9,98,0,0,
9,100,0,0,
9,101,0,0,
9,102,0,0,
9,103,0,0,
9,104,0,0,
9,105,0,0,
9,107,0,0,
10,1,0,0,
10,3,0,0,
10,5,0,0,
10,6,0,0,
10,7,0,0,
10,8,0,0,
10,9,0,0,
10,11,0,0,
10,12,0,0,
10,13,0,0,
10,14,0,0,
10,15,0,0,
10,16,0,0,
10,17,0,0,
10,18,0,0,
10,19,0,0,
10,23,0,0,
10,24,0,0,
10,25,0,0,
10,27,0,0,
10,28,0,0,
10,29,0,0,
10,30,0,0,
10,31,0,0,
10,32,0,0,
10,33,0,0,
10,34,0,0,
10,35,0,0,
10,36,0,0,
10,37,0,0,
10,38,0,0,
10,39,0,0,
10,40,0,0,
10,41,0,0,
10,42,0,0,
10,43,0,0,
10,44,0,0,
10,45,0,0,
10,47,0,0,
10,48,0,0,
10,49,0,0,
10,51,0,0,
10,52,0,0,
10,53,0,0,
10,54,0,0,
10,63,0,0,
10,64,0,0,
10,65,5,5,"[0.09830399999999989, 0.06553599999999991, 0.06553599999999994, 0.0983039999999999, 7.099748146989106e-30]"
10,67,0,0,
10,68,0,0,
10,71,0,0,
10,72,0,0,
10,73,0,0,
10,74,10,10,"[0.004725000000000023, 0.0054000000000000254, 0.0020250000000000094, 0.0036000000000000164, 0.0056250000000000275, 0.0036000000000000172, 0.002025000000000009, 0.0054000000000000254, 0.004725000000000023, 5.048709793414476e-29]"
10,75,0,0,
10,76,0,0,
10,78,0,0,
10,79,0,0,
10,81,0,0,
10,84,7,7,"[0.0045918367346939, 0.005510204081632678, 0.0027551020408163414, 0.002755102040816339, 0.005510204081632679, 0.004591836734693899, 1.9721522630525295e-29]"
10,87,0,0,
10,89,0,0,
10,91,0,0,
10,92,0,0,
10,93,0,0,
10,98,0,0,
10,100,0,0,
10,101,7,7,"[0.023706122448979544, 0.03951020408163256, 0.047412244897959074, 0.047412244897959074, 0.039510204081632576, 0.02370612244897954, 1.262177448353619e-29]"
10,102,5,5,"[0.004624000000000094, 0.006936000000000139, 0.006936000000000139, 0.004624000000000093, 5.048709793414476e-29]"
10,105,0,0,
11,1,0,0,
11,3,0,0,
11,5,0,0,
11,6,0,0,
11,7,0,0,
11,8,0,0,
11,9,0,0,
11,10,0,0,
11,12,0,0,
11,13,0,0,
11,14,0,0,
11,15,0,0,
11,16,0,0,
11,17,0,0,
11,18,0,0,
11,19,0,0,
11,20,0,0,
11,21,0,0,
11,22,0,0,
11,23,0,0,
11,24,0,0,
11,25,0,0,
11,26,0,0,
11,27,0,0,
11,28,0,0,
11,29,0,0,
11,30,0,0,
11,31,0,0,
11,32,0,0,
11,33,0,0,
11,34,0,0,
11,35,0,0,
11,36,0,0,
11,37,0,0,
11,38,0,0,
11,39,0,0,
11,40,0,0,
11,41,0,0,
11,42,0,0,
11,43,0,0,
11,44,0,0,
11,45,0,0,
11,46,0,0,
11,48,0,0,
11,49,0,0,
11,50,0,0,
11,51,0,0,
11,52,0,0,
11,53,0,0,
11,55,0,0,
11,56,0,0,
11,57,0,0,
11,59,0,0,
11,61,0,0,
11,62,0,0,
11,63,0,0,
11,64,0,0,
11,65,8,8,"[0.0959999999999999, 0.07679999999999992, 0.04479999999999996, 0.10239999999999991, 0.04479999999999996, 0.07679999999999992, 0.0959999999999999, 1.9721522630525295e-29]"
11,66,0,0,
11,68,0,0,
11,70,0,0,
11,71,0,0,
11,72,0,0,
11,73,0,0,
11,74,0,0,
11,75,0,0,
11,76,0,0,
11,77,0,0,
11,78,0,0,
11,79,0,0,
11,81,0,0,
11,84,6,3,"[0.0050000000000000235, 0.0050000000000000235, 0.007500000000000035, 0.0050000000000000235, 0.005000000000000024, 5.048709793414476e-29]"
11,87,0,0,
11,88,0,0,
11,90,7,7,"[0.004591836734693899, 0.005510204081632679, 0.0027551020408163383, 0.0027551020408163396, 0.005510204081632678, 0.0045918367346939, 3.1554436208840472e-30]"
11,91,0,0,
11,92,0,0,
11,93,0,0,
11,94,0,0,
11,95,0,0,
11,97,0,0,
11,98,0,0,
11,100,0,0,
11,101,7,7,"[0.02370612244897954, 0.03951020408163257, 0.04741224489795908, 0.047412244897959074, 0.03951020408163256, 0.023706122448979548, 7.888609052210118e-29]"
11,102,0,0,
11,103,0,0,
11,104,0,0,
11,105,3,3,"[0.0050000000000000235, 0.0050000000000000235, 1.262177448353619e-29]"
11,106,0,0,
12,1,0,0,
12,3,0,0,
12,5,0,0,
12,6,0,0,
12,7,0,0,
12,8,0,0,
12,9,0,0,
12,10,0,0,
12,11,0,0,
12,13,0,0,
12,14,0,0,
12,15,0,0,
12,16,0,0,
12,17,0,0,
12,18,0,0,
12,19,0,0,
12,20,0,0,
12,23,0,0,
12,24,0,0,
12,25,0,0,
12,26,0,0,
12,27,0,0,
12,28,0,0,
12,29,0,0,
12,30,0,0,
12,31,0,0,
12,32,0,0,
12,33,0,0,
12,34,0,0,
12,35,0,0,
12,36,0,0,
12,37,0,0,
12,38,0,0,
12,39,0,0,
12,40,0,0,
12,41,0,0,
12,42,0,0,
12,43,0,0,
12,44,0,0,
12,45,0,0,
12,46,0,0,
12,47,0,0,
12,48,0,0,
12,49,0,0,
12,50,0,0,
12,51,0,0,
12,52,0,0,
12,53,5,5,"[2.3999999999998977e-05, 1.5999999999999318e-05, 1.5999999999999318e-05, 2.3999999999998977e-05, 1.9721522630525295e-31]"
12,56,0,0,
12,58,3,3,"[2.2222222222221275e-05, 2.2222222222221275e-05, 3.1554436208840472e-30]"
12,59,0,0,
12,61,4,4,"[1.87499999999992e-05, 2.4999999999998934e-05, 1.8749999999999202e-05, 3.1554436208840472e-30]"
12,62,12,3,"[2.2222222222221275e-05, 2.2222222222221275e-05, 1.6666666666665956e-05, 2.2222222222221278e-05, 2.222222222222127e-05, 1.6666666666665956e-05, 2.2222222222221275e-05, 2.2222222222221278e-05, 1.6666666666665956e-05, 2.2222222222221275e-05, 2.2222222222221275e-05, 5.048709793414476e-29]"
12,63,5,5,"[2.3999999999998977e-05, 1.5999999999999318e-05, 1.599999999999932e-05, 2.3999999999998977e-05, 3.1554436208840472e-30]"
12,64,6,3,"[2.2222222222221278e-05, 2.2222222222221275e-05, 3.333333333333191e-05, 2.2222222222221278e-05, 2.2222222222221275e-05, 1.262177448353619e-29]"
12,65,6,3,"[0.0924666666666663, 0.09249999999999962, 6.666666666666382e-05, 0.09249999999999964, 0.0924666666666663, 3.1554436208840472e-30]"
12,67,0,0,
12,68,0,0,
12,70,6,3,"[2.2222222222221278e-05, 2.2222222222221275e-05, 3.333333333333191e-05, 2.2222222222221278e-05, 2.2222222222221275e-05, 1.262177448353619e-29]"
12,71,4,4,"[1.87499999999992e-05, 2.4999999999998934e-05, 1.8749999999999202e-05, 3.1554436208840472e-30]"
12,72,8,8,"[2.3437499999999004e-05, 1.8749999999999202e-05, 1.0937499999999534e-05, 2.4999999999998934e-05, 1.0937499999999534e-05, 1.87499999999992e-05, 2.3437499999999e-05, 3.1554436208840472e-30]"
12,73,0,0,
12,74,0,0,
12,75,0,0,
12,76,0,0,
12,77,0,0,
12,78,0,0,
12,80,0,0,
12,84,0,0,
12,85,0,0,
12,87,0,0,
12,88,0,0,
12,89,0,0,
12,91,6,3,"[2.2222222222221275e-05, 2.2222222222221275e-05, 1.262177448353619e-29, 2.2222222222221275e-05, 2.2222222222221275e-05, 5.048709793414476e-29]"
12,92,6,3,"[2.2222222222221275e-05, 2.2222222222221275e-05, 1.262177448353619e-29, 2.2222222222221275e-05, 2.2222222222221275e-05, 5.048709793414476e-29]"
12,93,6,3,"[2.2222222222221275e-05, 2.2222222222221275e-05, 1.262177448353619e-29, 2.2222222222221275e-05, 2.2222222222221275e-05, 5.048709793414476e-29]"
12,94,0,0,
12,95,3,3,"[2.2222222222213377e-05, 2.2222222222213377e-05, 1.262177448353619e-29]"
12,97,0,0,
12,98,0,0,
12,100,3,3,"[2.2222222222221275e-05, 2.2222222222221275e-05, 1.262177448353619e-29]"
12,101,0,0,
12,102,0,0,
12,104,0,0,
12,105,0,0,
12,106,0,0,
13,1,0,0,
13,3,0,0,
13,5,0,0,
13,6,0,0,
13,7,0,0,
13,8,0,0,
13,9,0,0,
13,10,0,0,
13,11,0,0,
13,12,0,0,
13,14,0,0,
13,15,0,0,
13,16,0,0,
13,17,0,0,
13,18,0,0,
13,19,0,0,
13,21,0,0,
13,23,0,0,
13,24,0,0,
13,25,0,0,
13,26,0,0,
13,27,0,0,
13,28,0,0,
13,29,0,0,
13,30,0,0,
13,31,0,0,
13,32,0,0,
13,33,0,0,
13,34,0,0,
13,35,0,0,
13,36,0,0,
13,37,0,0,
13,38,0,0,
